timestamp;process_stage;active_power_mw;reactive_power_mvar;power_factor;electrode_current_1_ka;electrode_current_2_ka;electrode_current_3_ka;arc_voltage_v;short_circuit_current_ka;electrode_impedance_1_mohm;electrode_impedance_2_mohm;electrode_impedance_3_mohm;harmonic_distortion_percent;flicker_severity;bath_temperature_c;roof_temperature_c;exhaust_gas_temp_c;cooling_water_temp_in_c;cooling_water_temp_out_c;refractory_wear_rate_mm_per_heat;heat_loss_through_walls_mw;carbon_content_percent;silicon_content_percent;manganese_content_percent;phosphorus_content_percent;sulfur_content_percent;oxygen_activity_ppm;nitrogen_content_ppm;hydrogen_content_ppm;aluminum_content_percent;offgas_flow_rate_knm3_per_h;co_content_percent;co2_content_percent;h2_content_percent;o2_content_percent;dust_content_g_per_m3;baghouse_differential_pressure_pa;slag_basicity;feo_content_in_slag_percent;mgo_content_in_slag_percent;slag_viscosity_pa_s;slag_temperature_c;slag_weight_tons;electrode_consumption_rate_kg_per_t;electrode_position_1_mm;electrode_position_2_mm;electrode_position_3_mm;furnace_pressure_pa;vibration_level_mm_per_s;specific_energy_consumption_kwh_per_t;oxygen_injection_rate_nm3_per_min;carbon_injection_rate_kg_per_min;lime_injection_rate_kg_per_min;scrap_to_hot_metal_ratio;arc_noise_level_db;frequency_spectrum_100hz_db;frequency_spectrum_1000hz_db;frequency_spectrum_5000hz_db;wall_refractory_thickness_mm;hearth_refractory_thickness_mm;heats_since_relining;expected_remaining_heats;efficiency_percent
2025-01-03 22:20:00;oxidation;91.25;43.58;0.986;54.43;44.0;40.98;384.1;135.5;3.264;3.467;2.87;9.51;3.64;1630.5;953.7;1201.4;18.1;47.3;0.708;13.83;0.106;0.215;0.287;0.0075;0.0062;492.8;66.7;5.17;0.03;218.8;62.5;18.1;14.2;1.22;15.89;985.0;2.49;20.7;10.3;0.256;1566.8;33.8;1.63;767.0;773.0;702.0;-19.3;1.87;378.3;36.9;147.8;131.1;0.771;107.6;93.2;74.1;59.0;611.0;728.0;554;761;61.31
2025-01-03 22:25:00;charging;85.63;47.03;0.772;52.47;41.49;43.96;414.1;97.4;3.152;4.085;3.643;9.94;3.21;1611.3;739.3;1191.0;23.3;53.8;0.653;12.02;0.112;0.136;0.233;0.008;0.0099;418.0;159.9;4.28;0.0306;195.0;59.5;21.3;9.4;1.56;18.52;1443.0;2.76;14.8;10.7;0.304;1594.2;52.4;2.04;703.0;721.0;671.0;-9.7;3.96;342.5;29.4;273.6;106.7;0.657;116.3;75.5;81.2;69.7;460.0;496.0;1092;835;67.46
2025-01-03 22:30:00;melting;95.7;62.96;0.838;55.54;37.06;37.84;400.6;132.0;3.1;2.631;2.862;9.97;4.4;1612.5;914.9;1593.0;21.3;47.6;0.473;15.07;0.098;0.141;0.294;0.0159;0.0147;410.6;110.1;3.98;0.0268;196.4;67.1;16.0;5.6;1.04;20.55;1353.0;2.83;27.6;5.8;0.208;1600.0;47.0;2.02;791.0;717.0;825.0;-5.7;3.25;464.3;43.6;135.8;99.1;0.667;111.5;89.0;57.2;60.2;408.0;669.0;725;361;61.14
2025-01-03 22:35:00;melting;73.91;51.37;0.808;38.98;46.89;47.86;431.4;99.9;3.405;3.735;2.78;10.1;4.34;1622.5;814.2;1291.3;27.4;43.0;0.788;17.34;0.095;0.107;0.063;0.0129;0.011;443.9;163.3;3.55;0.0197;213.5;69.6;15.1;4.9;1.5;10.78;1523.0;2.68;19.8;9.6;0.235;1568.8;43.0;1.91;673.0;742.0;788.0;-14.3;1.53;340.6;40.9;220.4;135.8;0.712;102.9;74.8;67.4;74.2;304.0;597.0;981;704;75.47
2025-01-03 22:40:00;charging;82.61;71.64;0.83;43.47;53.67;48.92;359.7;106.0;3.531;2.914;3.347;9.28;4.27;1610.4;986.0;1298.0;23.2;52.7;0.901;17.56;0.052;0.185;0.208;0.016;0.009;453.6;98.0;3.51;0.0155;153.4;75.7;14.7;10.3;1.85;13.91;934.0;3.68;20.2;9.9;0.383;1629.3;45.0;1.67;777.0;685.0;896.0;-8.5;2.84;346.8;37.4;180.6;115.1;0.885;120.3;98.7;72.4;64.7;356.0;350.0;1983;688;66.86
2025-01-03 22:45:00;charging;91.66;54.65;0.926;47.44;43.75;45.34;400.1;77.2;3.346;3.558;3.082;12.64;5.19;1582.5;833.1;1265.8;27.7;41.7;1.017;13.09;0.041;0.236;0.196;0.0175;0.0145;677.1;156.5;6.9;0.0273;156.0;77.3;14.7;10.3;1.49;20.22;1478.0;2.78;16.7;5.9;0.142;1565.4;50.6;1.7;856.0;870.0;793.0;-21.0;3.56;405.7;34.9;209.8;131.2;0.517;106.6;89.7;71.2;49.1;473.0;792.0;1904;423;60.0
2025-01-03 22:50:00;charging;77.82;47.17;0.92;49.1;52.11;53.07;396.9;130.6;2.977;3.767;3.465;7.36;3.14;1635.3;1081.4;1491.9;24.7;37.0;0.755;14.96;0.092;0.098;0.242;0.018;0.01;408.1;98.4;6.4;0.0117;152.6;66.5;16.2;7.1;1.14;12.27;1003.0;3.49;21.7;5.8;0.26;1546.7;49.5;1.85;895.0;576.0;733.0;-18.7;4.1;356.6;34.1;205.1;88.6;0.786;115.2;124.6;81.0;67.6;370.0;671.0;1975;267;70.26
2025-01-03 22:55:00;charging;95.4;45.49;0.868;48.25;46.81;43.54;374.3;146.9;3.499;3.137;3.548;9.23;3.59;1675.4;796.1;1479.3;30.0;54.3;0.872;9.01;0.063;0.157;0.2;0.0166;0.0075;204.6;140.9;3.81;0.0295;185.3;70.9;7.9;9.4;0.92;22.34;1601.0;2.6;18.0;7.3;0.435;1554.7;49.8;1.86;622.0;999.0;699.0;-19.2;2.73;352.0;35.0;166.3;135.1;0.662;100.1;82.8;80.0;74.3;438.0;714.0;1977;900;68.38
2025-01-03 23:00:00;tapping;86.25;39.98;0.873;52.27;41.45;40.05;455.5;108.2;2.948;3.479;3.239;9.06;6.2;1625.3;869.8;1627.3;25.6;50.5;0.793;16.99;0.079;0.116;0.204;0.0148;0.0095;322.2;139.9;4.42;0.0267;195.3;54.8;14.4;7.6;1.15;18.1;752.0;2.51;20.7;10.2;0.056;1553.5;35.0;0.86;908.0;716.0;809.0;-23.0;2.03;412.1;30.6;245.9;119.8;0.804;99.4;76.5;73.1;61.6;343.0;501.0;688;244;78.07
2025-01-03 23:05:00;charging;94.31;47.41;0.942;48.84;51.98;54.17;392.2;137.9;3.241;2.6;3.445;7.14;3.86;1586.6;902.8;1206.9;30.2;47.2;0.774;14.22;0.107;0.124;0.28;0.0151;0.0169;528.6;119.5;3.36;0.0197;134.1;58.8;11.1;10.6;1.04;23.87;1243.0;2.68;27.3;6.6;0.201;1530.3;40.7;2.03;299.0;707.0;1051.0;-21.0;2.77;403.6;30.4;192.9;124.5;0.737;113.5;61.1;81.6;61.6;490.0;602.0;1009;1047;60.0
2025-01-03 23:10:00;oxidation;69.41;43.66;0.891;35.33;45.33;47.62;381.1;122.1;3.038;3.246;3.414;7.65;4.52;1679.4;908.0;1445.0;20.0;50.3;0.945;15.91;0.101;0.138;0.282;0.0157;0.0108;531.2;199.0;5.63;0.0288;190.0;75.4;12.3;7.6;1.68;16.02;1212.0;2.96;23.8;9.9;0.369;1528.7;53.9;2.34;854.0;861.0;916.0;-17.5;2.52;426.1;41.6;125.6;121.2;0.609;120.4;65.7;81.0;67.5;612.0;705.0;544;1002;65.75
2025-01-03 23:15:00;oxidation;95.26;43.83;0.927;42.82;49.12;38.14;348.4;120.7;3.305;2.802;2.81;11.18;4.06;1625.8;927.7;1434.3;26.3;43.5;0.543;17.65;0.095;0.216;0.361;0.0192;0.0077;600.3;63.9;5.93;0.0135;152.5;62.3;12.3;6.4;0.93;21.57;850.0;3.04;19.9;7.3;0.273;1588.7;38.7;1.62;909.0;671.0;723.0;-13.6;2.25;479.1;41.0;183.6;148.1;0.726;133.6;97.3;92.3;61.8;514.0;960.0;494;325;61.19
2025-01-03 23:20:00;charging;82.25;44.71;0.983;51.95;45.99;52.59;354.2;123.5;3.548;3.213;3.218;4.85;5.2;1618.3;896.1;1383.1;26.1;42.4;0.725;10.3;0.12;0.109;0.336;0.0142;0.0098;543.3;117.3;5.25;0.0435;163.5;55.7;15.4;7.2;1.39;17.18;1160.0;2.91;20.7;6.5;0.356;1535.2;45.7;1.54;1007.0;709.0;916.0;-19.5;2.02;390.9;30.3;180.5;115.2;0.755;105.7;122.5;58.1;90.6;313.0;446.0;2576;810;65.22
2025-01-03 23:25:00;tapping;97.24;48.01;0.863;45.98;47.76;47.77;359.2;122.0;3.009;3.282;3.114;6.67;2.43;1641.4;867.5;1513.6;23.8;54.0;0.856;19.24;0.071;0.121;0.356;0.0205;0.0123;250.4;160.8;5.02;0.0197;183.5;65.2;15.4;9.1;1.28;18.63;1037.0;2.59;21.6;4.8;0.313;1577.4;41.2;1.61;978.0;675.0;1160.0;-11.6;4.46;372.5;28.5;195.7;115.2;0.843;108.7;105.2;66.4;57.5;504.0;696.0;1450;1002;64.9
2025-01-03 23:30:00;melting;61.72;52.89;0.906;48.25;44.39;55.78;400.4;101.7;3.78;2.417;3.547;6.78;3.53;1581.7;881.7;1409.7;26.9;40.1;0.895;12.75;0.104;0.239;0.313;0.0195;0.016;580.1;101.5;3.54;0.0188;208.8;57.3;13.7;7.2;1.02;17.4;1159.0;3.16;15.7;5.8;0.288;1596.1;41.8;1.57;695.0;729.0;1109.0;-14.5;3.52;387.8;38.1;149.4;145.9;0.788;115.7;85.7;79.7;77.1;443.0;616.0;468;1064;60.0
2025-01-03 23:35:00;oxidation;74.34;50.2;0.8;47.73;53.14;46.52;430.3;114.0;3.553;3.975;2.974;7.83;4.21;1611.5;891.1;1428.2;24.7;45.1;0.788;11.99;0.056;0.142;0.296;0.0173;0.0177;393.1;100.8;2.6;0.0278;166.7;64.0;12.8;10.8;1.44;16.08;1022.0;2.42;26.0;6.2;0.345;1615.8;48.2;2.28;664.0;829.0;1151.0;-14.8;3.82;406.7;30.9;236.8;101.4;0.803;121.5;108.1;78.6;58.0;455.0;612.0;982;1197;60.0
2025-01-03 23:40:00;oxidation;70.98;45.72;0.906;51.96;47.25;53.35;402.2;120.0;3.134;3.831;2.679;8.23;4.51;1664.7;943.9;1333.1;29.1;46.0;0.861;14.17;0.09;0.117;0.219;0.0246;0.0065;404.9;172.4;4.67;0.0206;114.9;69.9;12.0;11.2;1.13;21.0;899.0;1.85;23.9;8.1;0.285;1612.4;36.8;1.94;804.0;1069.0;972.0;-18.9;6.14;375.0;25.9;204.4;100.7;0.603;115.1;102.5;76.1;61.2;387.0;548.0;925;346;60.0
2025-01-03 23:45:00;charging;89.48;38.51;0.941;47.35;47.67;41.05;406.2;95.4;3.197;3.241;3.062;8.21;5.66;1665.9;735.8;1332.2;30.8;53.4;0.789;17.17;0.1;0.104;0.221;0.0147;0.0124;603.3;105.3;4.17;0.0142;176.6;59.5;12.9;6.6;0.93;13.37;1401.0;2.39;8.5;8.3;0.314;1623.4;47.4;1.63;567.0;606.0;840.0;-11.1;2.7;370.8;41.8;211.9;134.6;0.604;115.9;90.2;95.4;60.0;477.0;692.0;1276;397;69.31
2025-01-03 23:50:00;charging;76.2;32.87;0.896;52.23;35.87;38.84;343.9;120.5;2.777;3.408;3.176;9.79;4.47;1621.7;769.2;1408.0;26.4;46.0;0.638;11.57;0.115;0.158;0.401;0.0026;0.0097;490.5;112.4;5.64;0.0129;197.5;49.7;14.1;6.9;0.97;12.73;1048.0;2.91;14.8;8.3;0.252;1584.9;47.5;1.79;765.0;836.0;748.0;-22.4;4.11;406.8;26.6;158.0;149.0;0.761;122.6;63.6;82.7;61.0;545.0;629.0;1363;1113;60.0
2025-01-03 23:55:00;oxidation;84.3;54.57;0.917;47.73;47.73;44.08;406.1;114.2;2.667;2.552;3.304;9.06;5.69;1594.7;947.0;1314.7;25.5;46.4;0.922;13.23;0.081;0.071;0.298;0.0089;0.014;409.9;150.8;3.4;0.0212;178.9;59.5;11.6;8.3;1.09;17.89;1292.0;2.85;27.6;8.6;0.213;1598.7;37.6;1.67;702.0;907.0;926.0;-9.3;2.24;385.0;32.1;150.2;127.7;0.758;106.3;65.9;60.0;76.2;420.0;717.0;1675;664;71.19
2025-01-04 00:00:00;oxidation;72.98;37.77;0.958;42.89;42.79;50.83;362.0;126.4;3.363;2.651;2.819;8.0;5.19;1576.5;738.1;1684.8;30.3;51.8;0.84;11.46;0.081;0.18;0.227;0.013;0.0085;414.8;121.5;4.16;0.0223;201.9;53.4;18.1;9.7;0.6;14.98;1375.0;2.38;15.1;8.2;0.185;1574.8;34.9;1.73;1048.0;886.0;1077.0;-10.6;2.99;294.4;18.8;183.8;104.7;0.796;109.8;60.6;82.4;80.0;273.0;623.0;2004;1092;81.21
2025-01-04 00:05:00;oxidation;102.93;40.72;0.89;53.07;43.95;43.3;319.1;104.8;3.012;3.348;3.617;8.12;2.76;1620.0;598.1;1426.3;28.8;57.6;0.602;15.88;0.051;0.185;0.106;0.0218;0.0094;409.0;192.9;3.34;0.0406;158.3;81.6;16.2;11.9;1.14;17.86;1027.0;2.87;15.4;9.3;0.253;1620.1;34.1;0.93;862.0;993.0;720.0;-14.8;3.31;373.1;14.4;215.5;94.4;0.695;121.4;81.3;64.0;79.9;465.0;663.0;830;756;60.0
2025-01-04 00:10:00;tapping;90.49;50.2;0.95;48.94;39.14;41.25;306.5;104.3;3.435;2.417;3.544;9.55;4.14;1619.0;835.6;1295.2;24.0;43.5;0.599;14.83;0.087;0.145;0.24;0.0083;0.0185;254.0;145.1;5.63;0.0248;210.1;60.7;19.0;9.2;0.95;13.03;818.0;2.62;16.9;7.0;0.336;1560.2;41.1;1.48;746.0;709.0;887.0;-10.4;3.61;332.3;39.2;120.7;79.9;0.773;104.4;100.8;65.2;71.4;535.0;845.0;1457;1187;61.65
2025-01-04 00:15:00;reduction;78.1;32.59;0.93;33.83;46.7;37.03;428.2;130.2;3.637;3.05;3.037;8.72;3.83;1590.5;758.4;1465.1;23.7;55.7;0.962;12.42;0.073;0.099;0.398;0.0179;0.0046;559.7;146.4;3.82;0.02;197.6;59.1;20.6;8.3;1.24;19.56;1292.0;2.64;19.4;4.6;0.292;1579.7;48.4;1.67;1179.0;734.0;914.0;-11.6;4.44;342.6;35.5;155.1;82.7;0.813;110.0;101.8;63.0;72.0;432.0;594.0;1702;688;62.14
2025-01-04 00:20:00;charging;93.1;49.75;0.853;54.29;44.44;47.39;465.4;109.0;2.922;2.997;3.164;8.16;3.11;1619.6;894.3;1680.6;28.0;55.5;0.617;17.81;0.127;0.036;0.322;0.0132;0.0092;417.0;148.1;4.6;0.0222;145.1;70.5;12.5;8.5;1.13;19.46;991.0;2.65;24.4;7.9;0.139;1602.9;19.3;1.88;888.0;918.0;767.0;-26.0;4.14;368.7;37.2;173.0;144.3;0.811;121.6;75.4;66.3;57.3;490.0;570.0;761;627;65.26
2025-01-04 00:25:00;melting;106.53;47.0;0.849;45.7;33.26;45.12;374.7;147.1;3.677;2.834;3.578;5.9;3.94;1590.4;718.1;1347.5;24.7;41.9;0.851;18.26;0.099;0.149;0.415;0.0199;0.0085;573.3;131.8;1.87;0.0367;199.1;69.4;11.3;10.6;0.83;23.62;1405.0;3.24;20.9;10.1;0.168;1549.5;55.0;1.6;1020.0;970.0;573.0;-15.6;5.46;449.8;30.1;177.0;139.6;0.824;123.4;87.2;74.2;63.6;419.0;677.0;1746;640;62.71
2025-01-04 00:30:00;reduction;82.32;29.39;1.009;36.97;51.31;33.38;424.3;110.6;3.738;3.424;3.055;8.65;3.41;1636.0;858.7;1333.4;21.7;40.1;0.934;13.53;0.059;0.157;0.124;0.008;0.0168;468.1;156.8;6.07;0.018;170.2;71.4;13.0;4.4;0.67;16.0;1083.0;2.47;28.0;7.4;0.108;1572.1;56.0;2.08;815.0;863.0;903.0;-16.3;3.1;371.0;45.2;139.9;100.4;0.627;120.0;126.3;76.7;48.8;377.0;681.0;1272;1048;60.0
2025-01-04 00:35:00;oxidation;67.02;38.67;0.892;43.5;51.64;42.79;289.7;120.7;2.707;2.735;3.525;9.3;4.21;1601.5;766.2;1553.8;21.5;56.7;0.726;14.66;0.07;0.109;0.271;0.0103;0.0144;399.4;128.4;2.45;0.0241;181.2;47.5;18.5;9.6;1.25;25.19;1073.0;3.22;22.6;7.1;0.246;1593.4;49.6;2.05;1037.0;761.0;1040.0;-18.4;3.95;370.7;43.0;206.7;100.1;0.762;122.3;116.2;63.4;61.9;562.0;599.0;1293;735;67.37
2025-01-04 00:40:00;oxidation;84.03;45.91;0.859;40.45;46.97;46.72;392.6;103.9;2.875;2.877;3.031;7.0;4.13;1613.9;901.9;1458.1;22.7;40.5;0.71;19.99;0.106;0.177;0.257;0.0156;0.0168;646.7;107.6;6.68;0.0354;192.5;52.4;19.0;7.4;1.21;16.52;1248.0;2.59;17.3;6.4;0.27;1568.7;54.1;1.39;972.0;824.0;975.0;-19.2;3.8;381.6;40.6;310.2;76.9;0.746;133.9;70.8;71.7;70.4;493.0;651.0;2295;215;60.0
2025-01-04 00:45:00;reduction;79.14;40.18;0.894;50.32;39.98;49.89;361.4;108.7;3.407;2.808;3.922;6.89;3.8;1616.5;857.8;1633.7;25.7;52.5;0.946;11.68;0.106;0.181;0.339;0.0207;0.0109;402.8;77.4;4.46;0.0358;167.0;49.4;14.7;8.0;1.23;18.8;1029.0;2.22;22.3;9.3;0.381;1597.7;47.9;0.82;693.0;707.0;916.0;-10.3;1.62;450.1;27.7;246.2;93.8;0.778;111.4;111.2;75.2;87.0;421.0;608.0;424;352;60.0
2025-01-04 00:50:00;tapping;82.15;24.79;0.859;48.25;47.67;48.54;405.2;119.1;3.621;2.802;3.088;6.35;4.13;1585.0;827.6;1725.1;23.6;49.6;0.753;20.98;0.025;0.128;0.326;0.0183;0.0049;408.2;126.3;7.01;0.0291;133.9;53.7;13.4;8.4;0.9;21.36;1483.0;2.73;12.9;4.1;0.342;1556.6;43.7;1.59;1194.0;881.0;735.0;-14.3;4.43;415.8;33.1;167.9;102.2;0.792;128.0;86.9;71.2;81.7;362.0;650.0;703;474;60.0
2025-01-04 00:55:00;reduction;77.54;34.08;0.876;43.29;39.31;44.58;395.3;127.9;3.162;2.928;3.373;8.68;7.11;1667.7;595.9;1375.9;23.5;44.3;0.843;16.56;0.074;0.157;0.332;0.0128;0.0121;580.2;127.8;6.0;0.0202;154.5;69.0;15.6;10.5;1.39;20.37;1072.0;2.01;23.9;10.4;0.284;1584.6;42.6;1.99;802.0;909.0;666.0;-22.6;4.25;320.0;32.9;243.7;99.7;0.647;123.3;84.3;84.2;75.8;433.0;585.0;313;631;78.27
2025-01-04 01:00:00;oxidation;79.68;52.18;0.946;47.09;44.98;48.63;333.7;118.7;3.86;3.573;3.064;8.07;3.81;1638.7;793.9;1457.8;27.7;49.9;0.958;13.51;0.05;0.272;0.255;0.0188;0.0103;298.8;158.2;4.4;0.0325;206.2;58.7;16.3;12.6;0.87;20.04;1038.0;2.23;15.0;9.6;0.375;1601.8;41.8;2.3;1067.0;819.0;1147.0;-10.7;4.4;341.7;24.9;214.9;109.0;0.765;106.8;82.8;61.4;60.7;473.0;554.0;2097;1099;62.65
2025-01-04 01:05:00;oxidation;91.88;40.41;0.873;54.73;58.58;48.75;337.5;107.7;3.069;3.432;3.253;7.4;5.42;1621.2;784.4;1587.0;26.3;45.4;0.79;16.8;0.05;0.182;0.276;0.0147;0.0074;696.3;137.7;6.06;0.025;201.3;42.0;19.7;4.4;0.87;19.12;1357.0;2.73;19.7;7.2;0.274;1560.8;36.6;1.55;1105.0;1037.0;757.0;-22.9;4.6;410.2;54.3;181.6;107.6;0.56;102.3;36.6;75.2;58.4;484.0;626.0;1441;747;64.16
2025-01-04 01:10:00;melting;77.33;52.26;0.855;46.38;41.26;44.26;356.1;137.7;3.338;3.164;3.484;10.0;4.29;1598.8;833.7;1376.3;25.3;48.4;0.693;9.39;0.084;0.116;0.25;0.0035;0.0164;595.8;174.7;4.77;0.0245;208.1;63.0;16.1;10.0;1.29;16.67;1006.0;2.57;17.7;5.6;0.147;1615.7;46.0;1.81;947.0;875.0;762.0;-14.2;4.04;363.8;38.5;289.6;161.7;0.773;117.2;84.9;74.9;57.6;505.0;657.0;215;1081;60.0
2025-01-04 01:15:00;reduction;89.15;41.04;0.849;41.04;40.57;39.99;395.0;120.7;2.837;3.074;2.497;7.27;2.17;1632.8;1036.2;1515.9;26.8;45.7;0.562;13.07;0.094;0.136;0.276;0.0142;0.0049;402.2;93.0;5.01;0.0164;176.3;64.9;16.4;5.2;0.33;21.05;1321.0;3.59;27.3;5.3;0.375;1616.1;45.9;2.01;535.0;653.0;1076.0;-17.2;3.32;424.9;40.1;224.1;63.7;0.525;124.1;90.5;67.0;68.2;397.0;506.0;2562;700;65.25
2025-01-04 01:20:00;charging;81.41;58.59;0.867;46.47;42.2;44.97;329.7;112.4;2.552;3.792;3.544;9.16;3.8;1647.5;885.9;1225.9;20.7;56.0;0.922;16.11;0.079;0.222;0.232;0.0164;0.0161;577.6;144.9;4.66;0.0128;152.4;61.2;15.2;6.8;1.04;14.53;1020.0;3.06;19.4;7.8;0.322;1570.3;60.7;1.77;879.0;913.0;697.0;-17.2;1.86;315.7;39.5;155.5;90.1;0.565;127.4;86.1;90.5;61.0;428.0;715.0;1645;859;66.66
2025-01-04 01:25:00;tapping;91.04;56.66;0.897;45.24;37.13;45.85;439.0;88.7;2.904;3.099;2.647;9.21;3.81;1666.2;965.0;1391.5;19.0;50.3;0.751;17.2;0.074;0.158;0.259;0.0084;0.0149;461.8;136.1;6.18;0.0063;196.4;62.1;14.9;5.5;1.28;18.12;1202.0;2.56;18.8;5.8;0.21;1554.8;55.6;1.72;806.0;845.0;898.0;-13.6;3.89;368.8;38.1;136.9;106.8;0.799;116.4;114.1;95.0;67.8;405.0;867.0;1652;894;68.24
2025-01-04 01:30:00;reduction;62.49;34.11;0.862;39.02;48.54;42.92;372.5;139.2;3.982;3.208;3.264;6.64;4.26;1631.0;878.1;1436.8;28.3;50.3;0.865;12.38;0.084;0.1;0.173;0.0158;0.0145;596.3;113.8;5.56;0.0199;189.2;52.2;11.6;5.0;1.55;20.93;825.0;2.06;16.3;7.8;0.191;1561.3;49.7;1.7;1025.0;1186.0;1135.0;-16.9;1.66;390.4;32.4;222.5;66.3;0.866;112.2;69.4;76.4;51.4;347.0;592.0;598;654;64.62
2025-01-04 01:35:00;reduction;71.55;30.07;0.844;55.49;53.69;43.44;359.1;102.6;3.514;3.105;2.856;6.12;3.43;1666.5;852.2;1420.4;19.0;50.0;0.93;5.45;0.059;0.02;0.338;0.0187;0.0058;367.7;70.2;4.82;0.0317;209.8;59.8;12.9;8.7;1.16;20.36;1061.0;3.24;21.0;4.1;0.483;1576.4;50.7;1.21;680.0;890.0;860.0;-13.0;3.5;367.4;19.9;210.2;75.5;0.694;121.8;82.8;88.8;64.5;482.0;613.0;2606;649;60.0
2025-01-04 01:40:00;oxidation;96.63;41.9;0.838;40.64;38.17;46.45;287.1;124.5;3.317;2.871;3.417;4.2;5.0;1623.4;819.8;1532.7;31.5;39.0;0.701;17.72;0.024;0.088;0.322;0.0131;0.0125;656.3;89.0;3.84;0.0062;182.9;61.2;17.2;10.4;1.15;18.73;1372.0;3.37;29.4;8.1;0.298;1573.4;23.9;1.89;735.0;626.0;919.0;-10.0;5.93;404.8;37.1;205.2;136.1;0.676;109.6;80.1;65.4;62.1;537.0;576.0;2216;970;60.0
2025-01-04 01:45:00;oxidation;85.17;63.12;0.829;45.5;39.24;51.75;429.5;125.8;3.108;2.809;2.956;9.03;3.38;1651.7;856.8;1422.0;24.1;39.0;0.704;12.85;0.037;0.094;0.321;0.0207;0.0157;321.7;116.3;4.47;0.0222;225.7;66.7;11.9;8.8;1.39;24.5;1187.0;2.77;23.2;6.5;0.254;1591.1;47.5;2.25;795.0;1119.0;1011.0;-8.7;5.64;348.5;35.4;235.5;132.4;0.847;123.9;60.4;81.1;60.6;458.0;700.0;1076;1118;60.0
2025-01-04 01:50:00;charging;75.24;40.63;0.829;55.54;43.59;42.2;403.5;111.5;3.429;3.298;4.159;7.7;3.97;1620.1;1048.9;1444.0;22.3;52.5;0.609;17.13;0.04;0.1;0.399;0.0094;0.0019;386.0;148.1;3.64;0.0205;176.7;67.7;17.4;6.7;2.34;19.23;1288.0;3.23;17.4;9.4;0.246;1589.1;54.9;1.67;920.0;899.0;873.0;-25.2;5.14;369.7;48.3;184.0;146.5;0.756;112.1;93.3;73.9;76.6;558.0;805.0;1822;416;60.0
2025-01-04 01:55:00;reduction;70.57;53.07;0.904;34.58;47.2;43.7;385.7;126.4;3.377;3.323;2.886;5.08;3.85;1664.8;838.5;1259.6;22.7;45.6;0.862;15.31;0.101;0.145;0.347;0.0169;0.0144;201.7;87.3;5.23;0.0185;197.0;53.4;14.2;6.2;1.04;24.41;995.0;2.97;11.4;8.6;0.259;1597.5;28.4;1.79;777.0;653.0;1063.0;-16.8;3.37;342.9;43.7;196.5;152.7;0.844;107.3;82.0;82.8;48.9;498.0;702.0;1078;367;60.0
2025-01-04 02:00:00;tapping;93.7;42.96;0.889;44.96;45.86;44.78;428.0;108.0;3.215;2.743;2.758;11.95;3.96;1682.7;813.9;1396.2;22.5;43.3;0.956;11.49;0.063;0.153;0.153;0.0146;0.0122;478.8;64.6;6.16;0.0351;152.5;45.5;11.9;6.5;1.28;8.14;1512.0;1.76;26.8;9.0;0.292;1583.5;39.8;1.75;997.0;1047.0;973.0;-12.2;4.6;416.2;39.6;178.6;91.5;0.681;97.0;112.0;62.3;69.9;427.0;566.0;477;264;69.98
2025-01-04 02:05:00;oxidation;96.13;37.4;0.909;51.02;47.0;45.8;451.2;103.9;2.55;3.118;3.009;7.83;5.06;1614.1;900.4;1336.2;26.4;45.7;0.559;13.94;0.113;0.146;0.226;0.0138;0.01;487.9;128.9;5.4;0.0317;158.5;79.3;15.1;8.7;1.27;17.42;1012.0;2.83;27.0;6.3;0.214;1558.6;41.0;1.74;932.0;888.0;1105.0;-13.5;1.76;393.7;34.8;156.0;107.4;0.69;99.3;71.1;73.7;77.3;459.0;631.0;1298;686;70.95
2025-01-04 02:10:00;charging;83.46;38.42;0.94;42.94;37.57;48.36;317.1;128.7;3.523;3.578;3.212;9.76;4.49;1656.7;730.8;1404.1;27.6;59.1;1.077;14.28;0.12;0.154;0.169;0.0188;0.01;552.4;127.2;5.85;0.0228;196.9;49.6;19.3;8.4;1.41;18.55;1202.0;2.48;21.9;7.6;0.071;1585.9;49.7;1.65;979.0;748.0;615.0;-14.0;4.73;377.9;22.2;114.0;35.2;0.836;110.4;78.1;71.1;68.6;641.0;571.0;2472;268;60.0
2025-01-04 02:15:00;oxidation;112.79;49.93;0.953;41.78;40.61;46.59;432.5;144.2;2.996;3.133;2.511;12.28;2.2;1606.1;923.1;1626.2;26.6;48.5;0.427;16.39;0.098;0.197;0.245;0.0155;0.0037;468.2;148.2;5.47;0.0297;178.9;85.0;10.0;8.6;0.75;19.49;1013.0;2.23;24.2;6.3;0.259;1544.9;39.4;2.04;984.0;807.0;832.0;-17.8;3.22;400.6;42.9;205.6;156.0;0.644;119.1;98.1;79.7;68.3;376.0;742.0;2470;409;63.4
2025-01-04 02:20:00;tapping;89.28;38.5;0.876;47.9;45.33;43.46;343.7;116.8;3.256;2.274;3.751;7.47;5.62;1560.0;840.6;1489.9;24.7;45.6;0.917;15.81;0.091;0.145;0.244;0.0095;0.0159;584.9;57.8;3.19;0.0273;180.0;70.4;16.9;7.2;1.25;19.08;1319.0;2.69;18.4;10.2;0.184;1565.0;32.5;2.04;765.0;698.0;898.0;-9.7;3.5;403.5;33.7;159.4;134.4;0.814;130.0;118.6;65.6;58.5;410.0;638.0;2463;612;64.93
